BookId,Title,Description,Author,Publisher
e4c6ba8e-d7f4-42e6-9739-3c89508807eb,Spare Parts,"Insert Radioact Elem in Retroperitoneum, Perc Endo",Jen Sparsholt,Aimbo
385e753b-524c-4db0-87ec-9175b71a63d4,Why Not Me? (Pourquoi pas moi ?),"Supplement R Ankle Jt with Synth Sub, Perc Endo Approach",Sheelah Tremblot,Jetpulse
474a3a9c-d994-4732-9431-9b4acc9d459b,Audition (Ôdishon),"Fusion of L Toe Phalanx Jt with Autol Sub, Perc Approach",Dud Manley,Centizu
a15e6bff-951f-49c0-8c80-cca117c1ae72,Camp,"Occlusion of Right Thyroid Artery, Perc Endo Approach",Camilla Cestard,Skyba
4573f513-5b66-43f0-91e5-d19f1a94d29f,Bakhita,"Drainage of Left Peroneal Artery, Perc Endo Approach",Clare Clohisey,Thoughtmix
5ddedb42-2e58-4128-8740-3958fa470350,"Lonely Guy, The","Drainage of Ulnar Nerve, Open Approach",Nikoletta Dawks,Skiba
1bcf24da-c03e-4c0a-b683-51e731f3823b,"Cage aux Folles, La",HDR Brachytherapy of Stomach using Cesium 137,Fidelio Tunbridge,Dabtype
cf8983ca-a046-48db-9f05-3564293e4c58,Steel,Computerized Tomography (CT Scan) of R Low Extrem Art,Nataline Hyett,Eimbee
96643b4f-85cc-4dba-90c4-5ff49c9a5a5d,Assault on Precinct 13,"Dilation of R Ext Carotid, Bifurc, Perc Endo Approach",Dimitri Dohrmann,Pixoboo
97fabfcf-69d2-4d75-bc94-1f45975b1d12,"Guardian, The","Supplement Spinal Meninges w Nonaut Sub, Perc Endo",Fanchon Stoter,Feedmix
b224bdcd-e411-416e-a508-7241addaaafa,"Barretts of Wimpole Street, The (a.k.a. Forbidden Alliance)","Repair Right Axillary Vein, Open Approach",Elora Fishwick,Dablist
bf7f4109-bfa2-48ce-b460-40989383ebb6,Joshua,"Inspection of Right Lower Leg, External Approach",Hastie Eccott,Edgeify
f11b81cb-ce3a-4a2f-a6c7-1b16789b287f,Container,"Drainage of Lingula Bronchus, Open Approach, Diagnostic",Bartolomeo Ledwitch,Thoughtsphere
8f397377-d087-4893-92ee-bcf66a1015b7,"Shining, The","Dilate L Int Iliac Art w 3 Intralum Dev, Perc Endo",Griffith Hagger,Realfire
1df7d0c9-8c56-48c5-99e4-8e6c930a7a35,Pretty in Pink,"Drainage of Left Acetabulum, Open Approach",Nikki Matanin,Wikivu
34106f39-e18b-4698-9768-514ba86d0509,10 to Midnight,"Replacement of Right Hip Joint with Autol Sub, Open Approach",Carlene Grizard,Plambee
276cae62-bc7d-46de-a7c8-73511fc006e9,Great Freedom No. 7 (Port of Freedom) (Große Freiheit Nr. 7),"Insert Infusion Dev in R Metacarpophal Jt, Open",Gennie Hellier,Meevee
1c802719-9eda-4d9b-982c-660a779c9ae6,Leap Year,"Removal of Infusion Device from Right Eye, Endo",Lisha Burgoin,Feedfish
901508dd-eff5-4388-91b7-c8a804c803b8,Bad Johnson,"Repair Left Shoulder Tendon, Open Approach",Ophelia Lacey,Thoughtbeat
523dc559-ad0a-410a-9e4e-54d015d7065a,Memories of Underdevelopment (Memorias del subdesarrollo),"Occlusion of Left Axillary Artery, Perc Endo Approach",Vincenz Mortel,Photolist
86de6fa4-c5cf-401f-bbe4-3bf75f153294,Diabolique (Les diaboliques),"Occlusion of L Lacrml Duct with Extralum Dev, Open Approach",Nona Hearon,Bubblebox
ddae7e93-e4ac-4fb0-b5f7-90d67ee86cb0,Monster-in-Law,"Dilate of L Int Iliac Art with 3 Intralum Dev, Open Approach",Colas Jertz,Topicshots
321efa5c-f0a6-41ec-aed6-76c882b83768,Peter and Vandy,Nonimag Nucl Med Uptake Thyroid Gland w Oth Radionuclide,Kiersten Wield,Twitterworks
547705ba-e2dc-4f7f-a5c1-59379ec39e9f,Hope Floats,"Release Ventricular Septum, Percutaneous Approach",Tonia Skirvane,Flipopia
7931a1a1-ce02-4d51-96bf-27d9dcde1567,How to Get Ahead in Advertising,"Dilation of R Axilla Art with 2 Drug-elut, Perc Approach",Sidonia Basten,Skippad
856b13e4-7bd9-4f73-bc2a-925c00e0da05,Drive Angry,"Division of Right Rib, Open Approach",Bartlett Abramzon,Blogtag
e60f38b6-23ca-4899-a6df-96ea2915ffe1,"Bleeding House, The","Removal of Intraluminal Device from Trachea, Endo",Kathy Osant,Zoomdog
6397affe-71bf-4d0e-bfcc-2ad7a36deae8,Faces of Schlock,"Removal of Spacer from Right Ankle Joint, Perc Approach",Kacy Boulde,Jabberstorm
1676f60c-f882-4561-a2ca-51dd784a3849,To Joy (Till glädje),"Dilate 4+ Cor Art, Bifurc, w 4+ Intralum Dev, Perc",Sashenka Fetters,Rhyzio
7c3a8488-5f04-4485-b848-b62fbe31e58d,To the Devil a Daughter,"Supplement Gastric Vein with Synth Sub, Open Approach",Regina Cartmail,Pixope
c8c6d8d1-3ef0-4ef4-99d9-7797ffa8e206,Police Python 357,"Extirpate matter from L Low Arm & Wrist Muscle, Open",Vilma Rykert,Zoonoodle
af6d5d74-c82e-4128-a5b1-d2db2f69eac3,Break-in,"Bypass Ascending Colon to Cutaneous, Open Approach",Bennie Lefridge,Wikizz
b4281727-ffab-4bdc-9044-7271d8680ea7,Palms (Ladoni),"Excision of Adenoids, Percutaneous Approach, Diagnostic",Noam Thomassen,Centimia
e0acec24-a94b-461a-9e0a-7be788f8d4b1,Mona and the Time of Burning Love (Mona ja palavan rakkauden aika)),"Repair Left Lower Extremity, Open Approach",Noll Sendall,Edgeclub
3ab54964-11e7-4c8c-b08a-c8944eddb271,Back to School,"Reposition Right Pulmonary Vein, Open Approach",Leonerd Gummie,Edgeblab
a4c1df56-3cd3-497a-8d05-c033a9071861,Cheerleader Camp,"Release Multiple Parathyroid Glands, Perc Endo Approach",Kimmy Carey,Voonte
f9c4fc1c-9a73-485e-a6cb-b53a4f02791d,Barefoot,"Occlusion of Left Lower Extremity Lymphatic, Perc Approach",Lewes Demongeot,Feedspan
f804db6d-3a6a-4ea5-a644-5c01e4f9853a,Pretty Cool,"Release Left Clavicle, Open Approach",Tedd Furmedge,Yoveo
7db907c4-5496-4d98-98cd-541211706370,"Soldier, The","Supplement Nasal Septum with Autol Sub, Perc Endo Approach",Zondra Basley,Topiczoom
e14a8b06-abcb-4850-aac6-27dc1bcd83f9,Johnny Express,"Alteration of L Low Eyelid with Nonaut Sub, Perc Approach",Astra Raulstone,Kwideo
64d17c13-58b2-4fda-b0e7-fcf806c2c94f,Different from the Others (Anders als die Andern),"Drainage of Right Submaxillary Gland, Perc Approach, Diagn",Melvin Dennerley,Skinte
a0ffce08-c4c1-4a0c-a9e5-4bb6c373e4c4,Chouchou,"Replacement of Hepatic Artery with Autol Sub, Open Approach",Fifine Orth,Realbuzz
bca67196-8b48-449d-b321-b55ac7ced70c,Into the Sun,"Dilation of Sup Mesent Art with 4 Drug-elut, Open Approach",Liam Bellamy,Livepath
797caf37-a275-40da-86b8-369bf6d35818,America's Heart and Soul,"Extirpation of Matter from L Glenoid Cav, Perc Endo Approach",Ned Farebrother,Feedmix
9e75f8ad-8d1e-47c8-b939-085793c6adfe,51 Birch Street,Low Dose Rate (LDR) Brachytherapy of Chest using Iridium 192,Holly-anne Remington,Realcube
cfe6126d-d821-4941-a94a-63028682c105,Material Girls,"Fragmentation in Right Large Intestine, Via Opening",Merrielle O'Fihily,Yombu
eda4ab68-f11f-4d37-816a-d9920467eb0f,"Woman's Secret, A","Bypass L Com Iliac Art to B Renal A w Synth Sub, Open",Wilow Leisk,Yabox
d4df4295-8969-4b33-9bf2-2444bce609d2,Sex and Fury (Furyô anego den: Inoshika Ochô),"Restriction of Left Main Bronchus, Percutaneous Approach",Vanny Bortolini,Skivee
53da1376-f958-486b-a3bf-8f209e0acccd,Six Pack,Fluoroscopy of Bilateral Temporomandibular Joints,Horatius Foulsham,Realfire
b32108ea-b07c-4ebb-8d40-53a2e7e14377,Werewolves on Wheels,"Excision of Right External Iliac Artery, Open Approach",Warde Biaggioli,Podcat
353cf360-a344-4840-a235-41c0b7606b68,Jeanne and the Perfect Guy (Jeanne et le garçon formidable),"Revision of Synth Sub in R Metatarsophal Jt, Extern Approach",Danyelle Braisted,Jatri
87e35072-dbf5-4fd3-b242-e268b5b14006,"Doctor Takes a Wife, The","Detachment at Left Foot, Partial 1st Ray, Open Approach",Kenn Hambrook,Twitterworks
c14bccac-9d60-4867-82c1-250d55be1be9,"Dinner Game, The (Dîner de cons, Le)","Replacement of Right Fibula with Synth Sub, Perc Approach",Natal Jirusek,Avaveo
7a3638f1-1ef2-42e8-a4fb-a40438011dbf,Germany Pale Mother,"Release Appendix, Endo",Aubine Almey,Avamm
1e836f74-544f-44bc-a690-0a0b44689f57,"Man from London, The (A Londoni férfi)","Revision of Monitoring Device in Right Lung, Open Approach",Christoph Oppery,Ntag
117a229a-287c-44a9-bb5e-0f7a7fb53061,Sleepy Hollow,"Insertion of Ext Fix into L Low Femur, Perc Endo Approach",Frazer Wytchard,Voonder
ca272c52-d2d8-41b4-b4b4-bb793747dace,"Hunting and Gathering (Ensemble, c'est tout)","Bypass L Verteb Vein to Up Vein with Autol Vn, Open Approach",Kimmi MacLeese,Centidel
46f88caa-7f60-4c1e-b97a-6f830b158e94,Sparks,"Removal of Drainage Device from Skull, Perc Endo Approach",Gilberta Wallach,Jabberstorm
df167b61-91dc-414a-b88e-f8f12aa93a1b,"Unholy Rollers, The","Excision of Right Tarsal, Percutaneous Endoscopic Approach",Lucila Tottie,Topiczoom
dfd0a800-a7d5-4a43-9eaf-da882138b4e6,Alps (Alpeis),"Repair Upper Gingiva, Open Approach",Allissa De Malchar,Digitube
cf534db9-4495-4c6b-b124-2591eaf43401,Deconstructing Harry,"Revision of Synth Sub in L Sternoclav Jt, Extern Approach",Westbrooke Bustard,Bluezoom
c73db6b7-70d3-4983-851e-40025df4252c,Coming Home,"Destruction of R Low Extrem Lymph, Perc Endo Approach",Mellisent Blinde,Devcast
8786b95f-d9cb-4b78-8747-4f7652c0bb6a,"Maria Full of Grace (Maria, Llena eres de gracia)","Occlusion of Hepatic Vein with Extralum Dev, Open Approach",Yoshi Lodwig,Camido
b03a49c1-5cc4-4ce5-aa79-f6b7bd0511c6,"Ritz, The","Insert Intralum Dev in R Verteb Vein, Perc Endo",Karlens Ellgood,Aimbo
52c41a43-d6da-4064-9d18-7e03494d2816,Ash Wednesday,"Restrict L Face Vein w Extralum Dev, Perc Endo",Rhetta Fuster,Plajo
27ade6b6-49c5-4594-bb31-4cba3fab4eeb,Eight Below,"Supplement R Foot Subcu/Fascia w Nonaut Sub, Open",Biron Wing,Centizu
4f3754be-1c0d-4773-8460-99bcab9dd8c2,"Best Man, The (Testimone dello sposo, Il)","Reposition Left Sacroiliac Joint with Int Fix, Open Approach",Jenifer Trigg,Ozu
65bd9cc1-0b10-4ce4-b4b5-eb6858923e16,Tea For Two,"Revision of Int Fix in L Clavicle, Perc Approach",Ludvig Pyzer,Livetube
60691597-8a34-47c6-95a5-a1f3b804c52b,In a Dark Place,"Drainage of Left Lung, Via Natural or Artificial Opening",Donna Bolingbroke,Vinte
e5265f55-718a-4800-b5b2-8174065ebbc8,"Chronicle of Anna Magdalena Bach, The (Chronik der Anna Magdalena Bach)","Revision of Infusion Dev in Uterus & Cervix, Extern Approach",Carlene Sendall,Livefish
c5e4cc0f-082f-4662-8a56-3f959cf5dfd8,"Cutting Edge, The","Bypass 1 Cor Art from Cor Art with Nonaut Sub, Open Approach",Hunfredo Saich,Rhybox
e165ba20-a04c-40e7-8ed7-1626d6a13e1e,Aftermath: Population Zero,"Bypass Esophagus to Stomach with Synth Sub, Open Approach",Patten Klimkin,Mudo
1ee10552-b9bb-41a9-95ca-5db42d2bad6f,"Littlest Rebel, The","Drainage of Right Radial Artery, Perc Endo Approach",Ranice Robertis,Katz
cf29decc-5f69-45b5-aac1-7599edb04f2c,"Guns, Girls and Gambling","Extirpation of Matter from R Verteb Art, Perc Approach",Urbain Matula,Devpoint
23e06a5a-dc75-41f9-8c1e-d52420d86527,Three to Tango,"Removal of Synth Sub from L Metatarsophal Jt, Perc Approach",Robinett Woltman,Trudeo
0360812f-458a-49b2-a25f-6b4088b44f69,"Ward, The","Dilate L Post Tib Art, Bifurc, w 2 Drug-elut, Perc Endo",Vivie Jouaneton,Yoveo
b56cd923-c4f3-4645-b7af-4d74945b86e7,Game Over,"Reposition Right Scapula, Open Approach",Sandra Craigmile,Youspan
c947cb90-f7e8-42c7-ab2b-9b3bcdc67fbc,My Life in Ruins,"Revision of Ext Fix in R Carpal Jt, Perc Approach",Kipper Carillo,Jaxworks
91794ab9-be30-461d-83ca-45bf7b59d488,Jerichow,"Insertion of Cardiac Lead into R Atrium, Perc Endo Approach",Timmy Ramet,Gigashots
149c0ef3-fa36-4855-92c2-f1f29b579a9e,Kobe Doin' Work,"Excision of Soft Palate, External Approach, Diagnostic",Booth Leicester,Yata
6fc4beb7-cf71-4406-84a0-a1cba0369655,Who's That Knocking at My Door?,"Repair Gastrointestinal System in POC with Oth Dev, Endo",Seumas Hamley,Dynabox
79c8d756-59d4-470b-93c9-b4fbfbd1c58b,Getting It Right,"Dilation of Bilateral Ureters, Open Approach",Van Trevenu,Yodo
82da23e5-2c89-4992-86b7-043b337857d9,They Only Kill Their Masters,"Restriction of Left Subclavian Artery, Percutaneous Approach",Viviana MacCard,Tekfly
29e68fb0-eb30-4052-8b82-2357e7b022de,My Big Fat Greek Wedding,"Excision of Right Metatarsal-Phalangeal Joint, Open Approach",Ginger Liggens,Fiveclub
02ca48ee-02ea-413d-aae3-321895ef65fc,Bloody Murder,"Reattachment of Right Lung, Open Approach",Freddy Ankers,Latz
c92da3fd-ca53-43c7-bb4b-67a86dca5fa9,Kiss or Kill,"Excision of Right Upper Arm Skin, External Approach",Tamiko Timlett,Yotz
6bb526bd-49fc-43ca-b44a-93d1b906badb,"I Love You, Alice B. Toklas!","Dilate of Innom Art with 4+ Intralum Dev, Perc Endo Approach",Russell Turl,Photobug
753f9a74-7f53-4ec0-bf79-e8846bdf4515,"Art of Getting By, The","Restriction of Azygos Vein with Extralum Dev, Perc Approach",Nate Flather,Devpoint
8a9939a0-a49e-4c1c-a9e4-f250d122f07a,"Diving Bell and the Butterfly, The (Scaphandre et le papillon, Le)",HDR Brachytherapy of Larynx using Palladium 103,Dudley Arnaldi,Ailane
5b0c4fed-4e62-4d3e-a39a-e401642045ec,Princess (Prinsessa),"Insertion of Monitor Dev into R Lobe Liver, Open Approach",Margarette Dominetti,Riffpath
168776cb-cb5d-4f0c-b517-f2fa7d36fc18,Dorm Daze (National Lampoon Presents Dorm Daze),"Insertion of Ring Ext Fix into L Humeral Head, Perc Approach",Tybi Tugman,Linklinks
62a8083d-7c20-44f6-b6d8-30445c7466e8,Sarafina!,"Replace of Scalp Subcu/Fascia with Synth Sub, Open Approach",Ailina Clink,Avaveo
3221d39f-d572-44b7-a9c8-3887f2caf74e,Riding Alone for Thousands of Miles (Qian li zou dan qi),"Transfuse of Autol Factor IX into Periph Art, Open Approach",Keelia Siehard,Skinix
ef15f872-f757-40f8-8d54-c7c2d56c721c,"Barbary Coast Gent (Gold Town) (Honest Thief, The)","Revision of Nonaut Sub in Peritoneum, Open Approach",Gunilla Pountney,Aimbu
ff3ceb64-ebcb-4c93-9e2a-b3bc2fb3ac7b,Anne Frank Remembered,"Revise Drain Dev in Low Extrem Subcu/Fascia, Extern",Briano Cocks,Realpoint
0b3d0266-e20f-4738-b116-3d4c7268b0da,Colorado Avenue,"Release Left Frontal Bone, Percutaneous Approach",Marvin Zieme,Thoughtblab
66009d8c-0bca-4632-9e25-8b5ffc8b6667,Wassup Rockers,"Removal of Autol Sub from Hair, Extern Approach",Forest Crow,Jaloo
e1953c38-3446-465d-9417-0c36c2bdf4c9,"Summer at Grandpa's, A (Dong dong de jia qi)",Fluoroscopy of Superior Vena Cava using H Osm Contrast,Alexis Lamplough,Voomm
8cd2e6b7-cb09-40e0-895b-29545f3f9c1e,Swing,"Revise of Infusion Dev in Trunk Subcu/Fascia, Perc Approach",Faye Lantiff,Edgeify
b073e572-3ce4-4e4c-9c61-aac994bde2bc,"League of Gentlemen, The","Destruction of Mitral Valve, Percutaneous Approach",Clywd Cobello,Rhynoodle
a2931635-e262-4e16-8c4f-33abfd55938a,Tribute to a Bad Man,"Revision of Bone Stim in Up Bone, Perc Endo Approach",Mahmud Rothman,Talane
c13f1746-3bcc-4b59-85ed-8d3fb5a50fee,Eat a Bowl of Tea,"Insert of Intralum Dev into R Foot Vein, Perc Endo Approach",Nappy Celler,Pixoboo
f8a787f8-6dc2-49cf-b82f-219bd3574e19,Man Facing Southeast (Hombre mirando al sudeste),Plain Radiography of L Fallop Tube using H Osm Contrast,Carleen Errichiello,Edgeclub
1396584a-3986-4bc5-b401-fc0ab06e41a8,Catastroika,"Repair Right Lower Arm and Wrist Tendon, Perc Approach",Vale Biss,Quinu
7763aa90-2c7a-4185-9976-fda0d309857a,Albert Nobbs,"Destruction of Left Retinal Vessel, Percutaneous Approach",Arvie Tupman,Aivee
1913d5fb-2590-4e7f-8037-ca3c85212ff5,Frownland,"Revision of Nonaut Sub in Penis, Perc Endo Approach",Ilse Blowick,Yambee
91f3298b-502a-4b4a-9733-007228b15d14,In the Basement,"Extirpation of Matter from Cerv Spinal Cord, Open Approach",Selle Josefsohn,Babblestorm
c57420a8-e28d-4610-97ec-e63728149164,Streets of Fire,Home Management Treatment using Other Equipment,Kaitlyn Growcott,Mycat
2ae2d6ee-cf28-46a3-8780-82bd5300884e,Submerged,"Repair Left Internal Carotid Artery, Open Approach",Ernesta Kevis,Skaboo
ea388a8f-8a58-4641-948d-d450c1213167,"Colors of the Mountain, The (Los colores de la montaña)","Reattachment of Sigmoid Colon, Open Approach",Stacie Alexsandrov,Quatz
ab6ae383-d68c-4410-9a55-8b494ecd88e7,In the Heat of the Night,"Replace of Chordae Tendineae with Autol Sub, Open Approach",Shelly O'Giany,Kwimbee
d2d05bef-89c7-49a4-aee0-2e68aec7774d,Children of the Corn II: The Final Sacrifice,"Supplement Transverse Colon with Autol Sub, Endo",Giacomo Mabbott,Tanoodle
da869794-68c9-4067-81b4-2c3469538ce3,Rosencrantz and Guildenstern Are Undead,"Drainage of Right Hand Artery, Perc Endo Approach",Barbie Habishaw,Twinte
f429fb21-8af3-4de0-9d22-9d7433f925ec,Pal Joey,"Repair Right Fibula, Percutaneous Approach",Barbe Pinnigar,Buzzdog
63b4b358-8391-4512-8013-debfc4c5bff8,"Assignment, The","Supplement R Sacroiliac Jt with Nonaut Sub, Open Approach",Claudianus MacMechan,Wikibox
57cd0c30-cf35-40f9-ae19-f7019aef1fa0,"Bells, The","Excision of Left Neck Lymphatic, Open Approach, Diagnostic",Rosene Laverock,Avamba
4fcd2518-d8d8-4a8b-9bb0-ca648a4b9783,Hiroshima,"Revision of Autol Sub in R Metatarsal, Open Approach",Norean Torrent,Vinder
791f7ce0-2715-4e75-8901-0c1935326cb8,"Magic Flute, The (Trollflöjten)","Revision of Ext Fix in R Patella, Open Approach",Johannes Killimister,Abatz
b1764be1-8360-40a2-8124-f8e3c5b79494,"Promise, The (Versprechen, Das)","Remove Infusion Dev from Prostate/Seminal Ves, Open",Tresa Blanden,Lazz
063c8274-e234-4e90-afbb-eeabef665ebe,Dancing Lady,"Fusion of R Metatarsophal Jt with Ext Fix, Perc Approach",Allx Curgenuer,Oozz
db5722fa-4af9-4ced-a9c0-22f859c4cf45,Rio 2,"Drainage of Left Kidney Pelvis, Percutaneous Approach",Georgianne Lister,Twimbo
133fdc83-0748-479f-9f7f-6914d905927f,"Crush, The (La cotta)","Change Other Device in Left Pleural Cavity, Extern Approach",Dilan Bicker,Mynte
58cc796f-baf0-4b17-af97-56442833872e,"Killers, The","Dilate Intracran Art, Bifurc, w Intralum Dev, Perc",Darrick Teresia,Browsezoom
1c614d66-5b3a-44f2-b49e-7db903764a03,Space Jam,"Reposition Right Lacrimal Duct, Percutaneous Approach",Nadine Martindale,Rhyloo
eecb6766-dead-411b-b528-d8bf4614b5a2,Period of Adjustment,"Bypass L Int Iliac Art to R Femor A w Autol Art, Perc Endo",Alister Dallicott,Dabshots
1d280f30-532f-4402-bc2f-12668896c184,Live Nude Girls Unite!,"Removal of Hearing Device from Right Inner Ear, Via Opening",Bee Turnell,Topicblab
324569f7-dc63-4180-8574-9c3a01ec8b17,Hearts Divided,"Revision of Radioactive Element in Head, Open Approach",Lodovico Chesswas,Yoveo
aecc6c6c-1c75-4f3c-9ebf-3c70fbe30b85,Boxing Helena,"Excision of Upper Artery, Percutaneous Approach, Diagnostic",Creigh Hucks,Realblab
cee0dbb3-487c-458d-9396-28068c235579,Immaculate Conception of Little Dizzle,"Supplement Right Rib with Synth Sub, Perc Endo Approach",Tish Lissandri,Dynava
d8030347-2a0e-4e47-a4e0-0a9669f3d061,Fat Albert,"Restrict of Sup Vena Cava with Intralum Dev, Open Approach",Clotilda Boise,Gabspot
f6ad2763-0af6-4c6e-b43c-ccd7504956e2,Sitting Bull,"Fragmentation in Epidural Space, Open Approach",Brittney Schimek,Demimbu
9fecd062-f8be-4d1f-a158-c140ef61cad4,Purge (Puhdistus),Plain Radiography of Bi Up Extrem Art using Oth Contrast,Elke O'Connolly,Linkbridge
76e3f36f-b709-4cc0-acb4-376011de476a,"Ketchup Effect, The (Hip Hip Hora!)","Extirpation of Matter from L Wrist Bursa/Lig, Perc Approach",Missy Hallede,Brightdog
2ac19872-6143-44eb-9ba9-efce5f9d0f33,Open Heart,"Revision of Nonaut Sub in Male Perineum, Perc Endo Approach",Kippy Sommerling,Camido
5f33f88c-370a-49e4-bfac-c43a60c0b248,"Tsatsiki, Morsan och Polisen","Repair Ear, Nose and Sinus in POC with Oth Dev, Via Opening",Ysabel Asling,Zoombox
36af0a55-0ac2-4008-93ca-91dd9fe602d7,Under the Bridges (Unter den Brücken),Nonimag Nucl Med Prob of Chest & Abd using Oth Radionuclide,Rhona Rallings,Quamba
06994e5e-21a2-4ad3-acfa-edb09f9fe046,Pajeczarki,"Removal of Ext Fix from L Hip Jt, Perc Approach",Penn Libero,Flipstorm
b564261d-191c-4eff-826b-2ec2cb072f00,Sheep Eaters (Lampaansyöjät),"Revision of Nonaut Sub in L Finger Phalanx Jt, Perc Approach",Geri Drinkel,Tekfly
fadf6f74-d052-4879-b31b-168a838647f3,"Little Bit of Heaven, A","Drainage of Right Lacrimal Bone, Percutaneous Approach",Devan Maraga,Jabbersphere
184a0bc2-0c7c-4203-8e6f-048479fbfa82,"Redes (Fishermen's Nets) (Wave, The)","Restrict L Less Saphenous w Extralum Dev, Perc",Lorenzo Clementet,Camimbo
c743e619-1160-441d-8860-2256193c8160,"Yellow Sea, The (a.k.a. The Murderer) (Hwanghae)","Removal of Autol Sub from L Tibia, Perc Approach",Tobie Dulson,Flipbug
dc38b8b8-1cab-4a01-b8fd-85f9054ddf42,Liar Liar,"Bypass L Ext Iliac Art to Low Ex Art w Autol Art, Perc Endo",Aaren McReidy,Dynabox
fbeeb9d4-833c-4a99-b0d3-37e105c9bbf1,Thale,"Revision of Infusion Device in Penis, Endo",Licha Sealand,Realbuzz
d2bb55f1-4071-4f3e-870d-84ebdab31310,The Lumière Brothers' First Films,"Supplement L Ext Iliac Art with Autol Sub, Open Approach",Merci Bayless,Lazz
f08cfe72-58f1-4218-9e58-b97c73a9c0b8,Once Upon a Time in the West (C'era una volta il West),"Excision of Aortic Body, Open Approach",Stephanie Gotter,Voomm
38650228-bc7a-4ccd-8a1a-ce2b55167214,Juno and the Paycock,"Supplement Sacrum with Autol Sub, Perc Endo Approach",Esdras Denniston,Jetwire
884c1d96-1d3e-4727-b75d-f2528431c24f,Gardens of the Night,"Release Thalamus, Percutaneous Approach",Teresina Faichnie,Youtags
ba3bcd81-eece-4219-9eac-8a6e227680a6,Blue Caprice,"Extirpation of Matter from Splenic Art, Perc Endo Approach",Delora Chestnut,Topicshots
697d2ae7-576f-471b-acbd-747374a58e98,Bandolero!,"Revision of Nonaut Sub in Pancreat Duct, Open Approach",Edy Whitney,Realfire
1a8f9e93-af8c-4dff-bdff-f5a0f6fddd7b,Berlin Babylon,"Removal of Drain Dev from R Metacarpocarp Jt, Perc Approach",Humberto Malimoe,Youfeed
67dac6ba-4551-4740-b223-209f5a883b92,Vlad,"Restriction of Right Hypogastric Vein, Perc Endo Approach",Ophelia Grimsdyke,Oba
b17e1be0-f2fd-472a-bd76-e7207bb018d3,Thirteen,"Removal of Int Fix from Cerv Jt, Perc Endo Approach",Tim Felgat,Mymm
50703748-af52-4866-bdc8-5b277bbaf8db,Gun Shy,"Insertion of Other Device into L Elbow, Perc Approach",Bron Cowhig,Youfeed
f2e4336c-8daa-40d4-a448-3cb141eed10e,Just Like Heaven,"Dilate Gastric Art w Drug-elut Intra, Perc Endo",Meredith Glenny,Thoughtmix
f1488e4c-eaeb-4659-91f4-855a92a0f14b,Tartuffe (Herr Tartüff),"Bypass Jejunum to Trans Colon with Autol Sub, Open Approach",Cordelia Willsmore,Photobean
089e7f75-51d0-45f2-be39-2f3288a54ef3,"Woman Chaser, The",Stereotactic Other Photon Radiosurgery of Eye,Gayleen Renak,Plajo
db4788e9-5b58-44b9-b96e-a05b34f87946,Planet of the Apes,"Control Bleeding in Left Pleural Cavity, Open Approach",Burg Conboy,Buzzshare
08f5c3a2-14ab-4356-aa8d-069ad62a0415,Corridors of Blood,"Bypass L Hepatic Duct to Duoden w Intralum Dev, Open",Tandie Sherwood,Gabspot
3142df39-9d7b-4244-a429-9cb8a4b471a2,Me and Orson Welles,"Destruction of R Knee Bursa/Lig, Perc Endo Approach",Virgie Caldaro,Vidoo
de83e495-330f-4ad1-87a3-4e3baeda2776,Just Like Brothers (Comme des frères),"Reposition Cervical Spinal Cord, Percutaneous Approach",Derrik Letham,Jabbersphere
e082f152-78f7-40cb-8130-10a637606b39,Sergeant Rutledge,"Excision of Right Frontal Sinus, Percutaneous Approach",Avictor Petters,Vidoo
fc99d45a-08db-46cc-8151-fbb44f981c48,Woman in Love (Rubbeldiekatz),"Removal of Synth Sub from R Knee Jt, Femoral, Open Approach",Windham Karet,Youfeed
052bf953-82f0-4c87-b7fa-a19a6f5b0993,Carrington,"Drainage of Scrotum with Drainage Device, External Approach",Fee Dawks,Ntag
14ff54c6-d6ca-47ff-8eb7-df39d382d707,Moving Violations,"Revision of Nonaut Sub in Hair, Extern Approach",Sandra Moseley,Zooveo
6a0721f6-2d6b-43ea-8933-b327dbf8a986,Splendor in the Grass,"Restrict Hepatic Vein w Extralum Dev, Perc Endo",Fax Anscott,Voonyx
f357cfbe-e95d-4926-bc3c-a2830ef0eed9,Kaho Naa... Pyaar Hai,Change Pressure Dressing on Right Finger,Harrie Touson,Skippad
e510dd68-634e-4c24-9d07-48aa5df89af3,Margaret,"Supplement L Com Iliac Vein w Synth Sub, Perc Endo",Sashenka Munkley,Centidel
dd56f406-ea8f-4fa0-b3ca-30452ef598a0,Haunter,"Drain of L Submaxillary Gland with Drain Dev, Perc Approach",Robinetta Matoshin,Muxo
034d96bc-2a78-4299-84f2-9e184dfc0344,Babylon 5: The Lost Tales - Voices in the Dark,"Bypass Left External Iliac Vein to Lower Vein, Open Approach",Caddric Teresse,Flipopia
b70cb5e1-daed-4852-9ecd-e54101dfbe08,Inside Daisy Clover,Stereotactic Other Photon Radiosurgery of Inguinal Lymph,Gabbey Curtiss,Dynazzy
4ae5fad3-169c-4003-ae48-52067ee83607,See No Evil,"Repair Stomach, Percutaneous Endoscopic Approach",Kordula Keyzman,Twiyo
02257b69-dcb7-4e15-89dc-7605a615ee0f,Brooklyn Castle,"Peripheral Nervous System, Change",Jacob Gentner,Brightdog
